,0,1,2,3,4,5,6,7,8
244,0.0,2.879627814649034,0.920653032106671,0.6008116330529363,0.547514084621131,0.0,10.0,10.0,
245,1.0,1.0182539099012862,0.2407728685646135,-0.27711097568687265,0.6258045972221188,0.0,10.0,10.0,
246,0.0,0.6777931901944391,1.5840892022973745,0.7604150344756292,1.9031141843253838,0.0,10.0,10.0,
247,0.0,2.044491023749461,-0.39748197389215845,-0.2858043861471121,-0.400343932837406,0.0,10.0,10.0,
248,1.0,0.9534247812374276,1.1582070740506454,0.08426558067497499,1.7345191486964526,0.0,10.0,10.0,
249,1.0,-0.24910464164714607,-0.9025511085048392,-0.49583403368559276,0.7727361733126777,0.0,10.0,10.0,
250,0.0,0.8310466629886498,1.7032640040747518,-2.909513336858052,-3.3762131626863785,0.0,18.0,3.0,0.0
251,1.0,0.8300973769393609,-0.27291677538038683,0.158421401604439,0.5236457440414285,0.0,10.0,10.0,
252,0.0,0.29847248716450364,-1.5241656424870134,-0.99719865142108,-1.171855137379576,0.0,10.0,10.0,
253,1.0,0.761845028965061,0.2883635583423229,-0.6039192060436754,0.5545090334808617,0.0,10.0,10.0,
254,0.0,-0.015061133502714097,-0.7525205313633239,-0.5387698715091443,0.40200877316231415,1.0,10.0,10.0,
255,0.0,0.5914851691361579,-0.05857406838461715,-0.5256456905560054,-0.4757368918777126,0.0,10.0,10.0,
256,1.0,0.8701411375554176,2.309075085021263,0.36382328082064264,1.5001728636364353,0.0,10.0,10.0,
257,0.0,0.6741968140044429,-0.45357976568798364,0.31549242814020606,0.9195569934956909,0.0,10.0,10.0,
258,1.0,-0.4299585425257121,-1.2963375082686466,2.907129864112327,4.798010148023014,0.0,10.0,10.0,
259,1.0,0.8587417726136086,-0.9434782251469374,0.07833571096825186,-0.2780265607856629,1.0,0.0,9.0,1.0
260,1.0,0.021725377216419428,-0.05650242991788146,0.11494047993484013,1.31629807838882,0.0,13.0,8.0,0.0
261,0.0,0.6152113099967773,0.7058357089087555,-0.17324722893225789,0.5623938099895179,0.0,1.0,7.0,1.0
262,0.0,1.9029596802594275,-0.5306900684483195,-0.8556085462755825,0.49385066342670225,0.0,20.0,9.0,0.0
263,0.0,-0.867305143323102,-0.9886242611229461,0.1255970457750101,-0.6016618433684014,1.0,7.0,9.0,1.0
264,0.0,-0.9893008009580853,-1.493482443179318,-0.021897479009236793,0.7762007544685381,1.0,5.0,10.0,1.0
265,1.0,-1.5921255096776137,0.41902783562811635,-0.7023869043183341,-0.5742950057316994,0.0,13.0,9.0,0.0
266,0.0,-0.7237319439607124,-0.5588298687209853,-0.2559524242662389,1.552899137670654,0.0,3.0,8.0,1.0
267,1.0,-1.1586510604225302,-1.2957129645288694,-0.585053725736949,-0.11260233622268145,1.0,13.0,10.0,0.0
268,1.0,1.9373764195448977,0.49193593394274665,-2.8675586411683818,-0.3085242323172792,1.0,3.0,10.0,1.0
269,1.0,0.6245739052928846,0.9676122941895187,0.42074401270266676,0.9062494236278957,0.0,16.0,10.0,0.0
270,1.0,0.7477037285436756,0.5562633673533033,-0.42944152169971406,0.2472585461548888,0.0,10.0,10.0,
271,1.0,1.2078584599798485,0.13025837453316114,0.9235467895065582,0.6653558674033909,1.0,10.0,10.0,
272,0.0,-0.3714567797647925,-2.518593912289291,0.32273889562256114,0.6763156692340719,0.0,10.0,10.0,
273,1.0,0.2403795003181305,-0.15579846654053567,-1.5568597087488887,-0.3299917865358615,0.0,10.0,10.0,
274,0.0,0.23081187827327965,-0.5144031758263532,-1.5576908260164497,-1.1655415682766237,1.0,10.0,10.0,
275,0.0,0.6683278257516132,-0.7524433865655866,1.035856385453478,1.4945687315503022,1.0,14.0,10.0,0.0
276,1.0,0.7128333354055562,0.30539895579884385,-1.8522459496858967,-0.3920304757341956,0.0,10.0,10.0,
277,1.0,1.4900315038051517,-0.43604711622698167,-0.2758963628073181,-0.08719997251834977,0.0,10.0,10.0,
278,0.0,2.411394309284175,2.774095889359752,-1.1684264270037867,0.005201947791860451,0.0,11.0,10.0,0.0
279,0.0,1.1729657707879713,0.19968063093478067,-1.0810536024035842,-0.02907255517493923,1.0,0.0,6.0,1.0
280,0.0,1.5818858377331555,-0.3936123307232026,-1.7133978932941192,-1.128846845296089,0.0,15.0,9.0,0.0
281,0.0,-0.960827004121753,-1.40024951696112,-0.8387823977916966,0.48646191594160126,1.0,17.0,5.0,0.0
282,1.0,1.1590506064267776,-0.05302783168991326,0.2150495913786185,0.18592464456621655,0.0,1.0,8.0,1.0
283,1.0,0.43583535833966763,-0.2817161083041006,1.171088373648293,1.8101746831262524,0.0,22.0,7.0,0.0
284,1.0,0.12835041411960568,-0.5395694047413466,0.11881056366616806,0.6210045114998266,0.0,1.0,10.0,1.0
285,0.0,0.24119772113085558,-1.4530663278645555,-0.00035176876217983164,-0.018193178627723627,0.0,3.0,8.0,1.0
286,0.0,0.3250597004342315,-0.9341533101270818,-0.8262341145153512,-0.15763325547467588,0.0,1.0,10.0,1.0
287,1.0,2.676226455547654,0.6782324475617167,-0.5798967383884356,0.16508885680062618,0.0,10.0,9.0,0.0
288,1.0,0.8911611047098175,0.35667701594910467,-0.2955940012515742,0.549765772452733,1.0,17.0,10.0,0.0
289,0.0,1.0162221923816004,0.34977069721949566,-0.06242390302049204,-0.1974124349801729,0.0,0.0,10.0,1.0
290,0.0,0.9138626798747047,-0.06404693034538983,-0.005635251159301088,0.3538093622131402,0.0,5.0,10.0,1.0
291,0.0,0.6973949014443614,-1.0612366919204608,-0.7355276108927169,0.5192793208453669,1.0,0.0,3.0,1.0
292,1.0,-0.5803858331881993,-1.8660560979263223,0.3496475837645955,0.6677520852205477,0.0,1.0,10.0,1.0
293,1.0,0.13577961888930679,-0.44586489135079277,1.0321360036257052,0.862062221000588,0.0,12.0,10.0,0.0
294,1.0,1.054643917236386,-0.573648987916009,0.5285583701062831,2.643870058866182,1.0,25.0,7.0,0.0
295,0.0,0.2782240791263526,0.2739510070079348,-0.6349994370631309,1.4515998810638702,1.0,17.0,10.0,0.0
296,0.0,1.1637460716006593,0.8036770084609124,0.2960807291909779,0.15246829555906666,0.0,18.0,10.0,0.0
297,1.0,0.059624404789877405,-0.954471670856925,-0.012260477091364888,0.48459688938507217,1.0,4.0,10.0,1.0
298,0.0,0.23600935933315553,0.510399959669048,-0.04360116777422676,-0.33877175484294475,0.0,4.0,5.0,1.0
299,1.0,0.2828007635945223,0.8028403697366697,0.11751274413489694,0.730842897651731,0.0,2.0,10.0,1.0
300,0.0,-0.6679839020166747,0.280221783474714,0.17011562828090482,0.9757861954212939,0.0,5.0,10.0,1.0
301,0.0,-0.6654271978708812,-1.6054435634992004,0.6878073533155553,0.7648310152379922,0.0,0.0,6.0,1.0
302,1.0,1.6281025137221223,0.4926664163800895,0.06296841339674737,0.40593934028814266,0.0,13.0,8.0,0.0
303,1.0,-0.41812462515828863,-0.5210855899787528,0.10034831708266566,1.3504536507584004,0.0,7.0,9.0,1.0
304,0.0,1.8414352788521868,0.14829087195558666,0.0890341987532603,1.1515128544219835,0.0,7.0,10.0,1.0
305,0.0,0.6657741947662353,0.5234783698719794,-0.8021516459857126,-0.11061404334308167,0.0,4.0,10.0,1.0
306,0.0,0.020525102427151,-1.0413980816639983,-0.5021860556591661,0.07073351973846065,1.0,11.0,9.0,0.0
307,1.0,-1.1047364108288642,-0.22788630933018048,0.7426626728183886,0.3771447159666823,0.0,4.0,10.0,1.0
308,1.0,1.273999985773557,-0.55900850702491,-0.2901389443497132,1.0243659001263523,1.0,14.0,8.0,0.0
309,1.0,1.124901158482368,0.5104750179098629,0.35055795343558677,0.6806250388318295,0.0,30.0,10.0,0.0
310,1.0,0.7706649362106957,-0.1292105072997701,0.1078954659029925,1.260357078088864,0.0,10.0,10.0,
311,0.0,-0.23034868859786817,-1.5056220151538489,-1.1146535047059554,0.10159441930398838,0.0,10.0,10.0,
312,0.0,0.4796977190455871,-1.4165396194274404,-1.755298480120472,-1.4457461229619306,1.0,10.0,10.0,
313,1.0,2.1891961284953187,2.5571489282894997,-0.6187426781031639,-0.15407934643359433,0.0,10.0,10.0,
314,0.0,0.14893696947450424,-1.6352079392079766,-0.2745172614934829,0.14264634483296074,0.0,10.0,10.0,
315,1.0,0.34413976542567026,0.27207986257440814,-0.13637250615289212,1.1088232322660585,0.0,10.0,10.0,
316,0.0,0.33066741897977536,1.4597367768491614,0.3925149391701688,-0.07324536924096625,1.0,10.0,10.0,
317,0.0,1.2244595570542247,0.4863363820732896,1.3737504905410003,0.36060749527131475,1.0,10.0,10.0,
318,1.0,0.5417748564731989,0.0979941426756239,0.9709771702242358,0.8230461265384384,1.0,10.0,10.0,
319,1.0,0.4546372762556727,-0.37819802393079593,0.5524704005351359,2.2057234712006384,0.0,10.0,10.0,
320,1.0,-0.46012339481034126,-1.6915959397526743,1.1424707224822779,0.6568291000015136,0.0,10.0,10.0,
321,1.0,-0.43486377366325146,-2.5910100314917175,0.7099786056399726,0.7641465572661486,1.0,10.0,10.0,
322,0.0,0.3533261583177696,-0.7428988613816453,0.7880833537143841,2.0608864788529684,1.0,10.0,10.0,
323,1.0,1.8664365155188725,1.4032265505307742,0.245354062895051,0.7917128432224102,1.0,10.0,10.0,
324,0.0,0.6479657174630804,0.4258864938492382,0.022838121981679272,1.039899593345269,1.0,10.0,10.0,
325,1.0,0.10255983398109725,0.8804376879503084,0.3630409707337375,0.9733142939934798,1.0,10.0,10.0,
326,0.0,-0.4429768860925145,-0.6354718461512971,-0.5764300642783564,1.4344463453710476,0.0,10.0,10.0,
327,0.0,-0.9823371835066896,0.041659826533077704,-0.06407117189291843,0.5016973363042814,0.0,10.0,10.0,
328,1.0,1.1667822189721306,1.3113649278391901,-0.14727632586687778,0.5186667622946888,0.0,10.0,10.0,
329,0.0,2.458429996544547,1.1935118001354188,0.9342129827479128,1.9972638475397417,1.0,10.0,10.0,
330,1.0,2.3472310744270612,0.5047427900551316,1.6652412662449916,1.7123568690522029,0.0,32.0,10.0,0.0
331,1.0,1.06784431419049,-0.17064783912090148,0.36246277178275177,0.8779380317735839,0.0,5.0,10.0,1.0
332,0.0,0.014460786727403141,-1.241812688121579,0.3950846455864276,0.2152168819447537,1.0,0.0,3.0,1.0
333,1.0,-0.3387764494568063,-1.0277742355312882,-0.8985021234839901,-0.7898769071069375,0.0,17.0,10.0,0.0
334,1.0,-1.3086117570054112,-0.6413118362587309,-0.8074041552635252,0.3166408830017924,0.0,1.0,7.0,1.0
335,0.0,0.7586500171583862,0.7899594178305378,-0.7124778036840584,-0.01449885741884871,0.0,5.0,10.0,1.0
336,0.0,1.0810753841341065,1.10933902894168,0.06383250515465569,0.37851516019513953,0.0,1.0,6.0,1.0
337,0.0,-0.17713084814664126,-2.716466275015957,0.1695209829124807,0.5378520894021133,1.0,4.0,9.0,1.0
338,0.0,-0.4490241873207217,0.37820857326886786,-0.16221116523146473,0.09306783358924053,0.0,10.0,10.0,1.0
339,1.0,1.051500492784021,0.18875657579055466,0.02417118282352685,1.6757202927519956,0.0,10.0,8.0,0.0
340,0.0,1.261510279290167,-0.8420623153261872,-0.6000577463068638,0.12676605245719658,1.0,10.0,10.0,
341,1.0,1.1583024116717133,-1.075202352482848,0.09291903867049148,-0.11516766415120683,0.0,10.0,10.0,
342,1.0,0.7586985724921569,0.3447538899478691,-1.2001575829518885,-0.9167723842037935,1.0,10.0,10.0,
343,1.0,1.2999077786156192,-0.9739086238821888,-0.23863828605035667,0.061922854477784006,0.0,10.0,10.0,
344,0.0,1.5983680100082942,0.17855607897197906,-0.09632196193012312,0.49718771402619166,1.0,10.0,10.0,
345,0.0,0.3313295896156824,-0.4827966466075877,0.2676315791878221,0.42782395170572934,0.0,10.0,10.0,
346,1.0,-0.007340016831348883,-1.261039975124447,-0.7924296619719513,-1.3885946579590658,0.0,10.0,10.0,
347,0.0,2.0800686087887796,0.9453939334222985,1.316377751279012,1.465827020330102,0.0,10.0,10.0,
348,1.0,-0.8234845947265959,0.3940120410907671,1.1702636650459806,1.0888279823666176,1.0,10.0,10.0,
349,0.0,1.863713436900434,-0.05560676511573909,0.06671409206078575,0.712863683190947,1.0,10.0,10.0,
350,1.0,0.7833781851570814,0.7936144200911919,-0.05757165069675423,0.6399162149743699,1.0,10.0,10.0,
351,0.0,2.205726415522416,-0.5191388862925048,0.17237872178250707,0.10623390512217074,1.0,10.0,10.0,
352,0.0,0.9704749215152277,0.3926469342017412,-1.0514027308618066,0.2220815000856517,0.0,10.0,10.0,
353,1.0,1.359234206406212,0.9511728945572717,0.1830908329719267,0.022060675036948307,0.0,10.0,10.0,
354,0.0,-0.6578961637735161,-1.4525904468157254,-2.1605636466540714,-0.8635844702483965,0.0,10.0,10.0,
355,0.0,0.7538642066891509,-0.4663245189890458,0.26460414964125284,0.8963079631533742,0.0,10.0,10.0,
356,1.0,-0.47495458963888204,-1.984436033367126,-0.08606416431710151,0.10680078918764968,1.0,10.0,10.0,
357,1.0,1.4800688450995316,0.8969042907833409,0.788050572155039,0.47081440232507754,1.0,10.0,10.0,
358,1.0,1.9346510016047807,0.7142463152488514,1.7608520441284954,2.6003953292931516,1.0,10.0,10.0,
359,0.0,0.7431068332095495,-1.366771545523193,-0.4325595708943712,0.5122078478808707,0.0,10.0,10.0,
360,1.0,0.9384864755654887,-0.36719483128068436,-0.24888149713561308,0.4142682391027174,0.0,10.0,10.0,
361,1.0,0.24559752656045647,-1.1721617216678326,-0.8167930199995327,-0.11277243649918567,0.0,10.0,10.0,
362,0.0,-0.15122669643003228,1.0694896437247874,0.0010046133273889665,0.566466988504315,0.0,10.0,10.0,
363,0.0,1.2591557553802475,-0.6593606119283024,0.07512290938186723,0.703028105993225,1.0,10.0,10.0,
364,0.0,2.1132768725439375,0.723446395195658,-0.8916296425686113,0.6642037690304036,0.0,10.0,10.0,
365,1.0,2.635456426717054,-0.0564918100544472,0.6195799808645579,0.8551650396073289,0.0,10.0,10.0,
366,0.0,1.2113462485409405,-0.9296661459298492,1.3313874235326908,1.6523849649357012,1.0,10.0,10.0,
367,1.0,0.153087007050129,0.2526640826569379,0.02961775421523259,-0.6094636360245248,0.0,10.0,10.0,
368,1.0,0.31058224700934944,0.11366900702933991,0.2308273130792743,0.7690551671078266,0.0,10.0,10.0,
369,0.0,1.037826801841618,1.0315817421719147,0.7395604922086194,1.0376090656841501,0.0,10.0,10.0,
370,1.0,1.4410120404282627,0.5670226387547634,-0.28380068932771,0.410606935974187,0.0,10.0,10.0,
371,0.0,2.688372822686602,-0.8079663443331978,-1.3319936960348169,-0.706606627301059,1.0,1.0,5.0,1.0
372,1.0,1.9078879080093412,1.0607392598017549,-0.42170909261287937,0.3557047895821278,0.0,10.0,10.0,
373,1.0,0.310920171662314,-0.5150437611631458,2.7838546369139587,1.959568429428126,1.0,13.0,10.0,0.0
374,0.0,1.0071564434643245,-0.5022913320012259,-0.024019881551704307,0.8198855941613212,0.0,10.0,10.0,
375,0.0,0.5908136852543274,0.8297850711684334,0.08009079874874699,0.4576121297752276,0.0,10.0,10.0,
376,1.0,0.5133905968344235,1.3467071810937687,-0.6466199113242617,0.5185492044687963,0.0,10.0,10.0,
377,0.0,0.9367220811222159,-0.6358550781301493,0.7254318575927794,0.7087753835906179,1.0,10.0,10.0,
378,0.0,0.2811832609260938,0.17902540030581832,0.10831439615144357,0.29278552217221915,0.0,10.0,10.0,
379,1.0,1.1287154776910113,-0.13845682117145555,0.820196772444436,0.7375180899407571,1.0,10.0,10.0,
380,0.0,-0.3276412312995871,-1.1581466391967414,0.09395774033201933,1.058754841646609,0.0,8.0,10.0,1.0
381,1.0,-0.5793412654404537,-0.6165100180005856,-0.034980742397654585,0.3749872687355321,0.0,10.0,7.0,0.0
382,1.0,0.2214843113809154,-0.9092163295051854,-0.048178404385056,0.7464335705770684,0.0,2.0,10.0,1.0
383,1.0,2.277830684637639,0.851679822612498,0.0077911476552381806,-0.20981077079040966,0.0,8.0,9.0,1.0
384,0.0,-0.2396278169689101,0.5981034349378573,0.677425191911909,2.371801021126645,0.0,5.0,10.0,1.0
385,1.0,-0.031645670093768064,-0.7746695226128779,0.664009694883029,0.8340022913332116,0.0,0.0,10.0,1.0
386,0.0,-0.12292600275927612,-1.375257499392121,-0.8657052396053846,0.06478641825022091,0.0,7.0,10.0,1.0
387,0.0,-0.8461231777422615,-0.49889367092804315,-0.10955596836432842,0.06788150969721951,0.0,0.0,6.0,1.0
388,0.0,0.18623479970812534,0.04905554593764033,-0.9485063017132801,0.6565239503530015,0.0,4.0,10.0,1.0
389,1.0,0.5061984147132617,0.6117871792855261,-1.8550186421538188,-0.6169732189817484,0.0,9.0,8.0,0.0
390,0.0,0.03832704469148074,-0.2789050313859416,-2.5609145566379814,-1.3183807866114683,1.0,10.0,10.0,
391,0.0,1.2358547516088696,-0.05999307378364693,-0.6127951634253419,-0.011435122045446722,0.0,10.0,10.0,
392,1.0,-0.13772661925653928,-0.5990810632032146,0.1770077615045763,0.7696557144239936,1.0,10.0,10.0,
393,1.0,0.5285168793081856,0.3780124765386374,0.24952043884600464,0.48537315091893424,0.0,10.0,10.0,
394,1.0,1.6952956897567877,-0.793792186154153,1.0665709694327485,0.8426778988129171,0.0,10.0,10.0,
395,0.0,1.6330529209579394,1.720842281608624,-0.3283736862978406,-0.4038621972531241,1.0,10.0,10.0,
396,0.0,0.9734105453559074,-1.0201709809265447,1.361649597982499,0.5791637580031549,0.0,10.0,10.0,
397,0.0,-0.1539890008645357,-1.9624548009027516,0.3178595989290399,0.6349949547077794,0.0,10.0,10.0,
398,1.0,1.157434972550053,-0.4482123056588966,-0.3309177805763062,-0.18828675468160683,0.0,10.0,10.0,
399,1.0,0.6909081407187658,2.372157325251066,-0.12085122853580109,0.8388040940122214,0.0,10.0,10.0,
400,0.0,-0.3261432221714686,0.7378431900243161,-0.1335296577628974,-0.12431484055183073,1.0,13.0,7.0,0.0
401,1.0,1.8980939025104484,0.05870774950665508,-0.38960261787015377,-0.22826078338116917,0.0,4.0,7.0,1.0
402,0.0,0.4233477660111926,0.30090133218581777,-0.017929704598514288,1.1389418279296732,0.0,1.0,8.0,1.0
403,1.0,1.228075977343392,0.0924633289418102,-0.013190158307412214,0.5732598602062978,0.0,9.0,10.0,1.0
404,0.0,-0.6800530705504624,-1.6874533971843937,0.24385320954084447,0.7850766977346753,0.0,5.0,10.0,1.0
405,0.0,0.43933489098732403,-0.5303875086735541,-0.15604376445494855,0.33651468340087554,0.0,7.0,10.0,1.0
406,1.0,0.45997246744991455,-0.19092559709521018,-0.7696583062694193,0.16515945494303008,0.0,7.0,8.0,1.0
407,1.0,-0.901289933487327,-1.8802508627114607,0.1445363410931657,0.5074483353184112,1.0,8.0,7.0,0.0
408,0.0,0.6393781526895633,-0.7142876037589535,0.683635805181684,0.681241106532041,0.0,2.0,10.0,1.0
409,1.0,0.42742572699417236,0.38637451452720456,0.8333981315293293,0.48217011733179493,1.0,7.0,8.0,1.0
410,1.0,0.6896351197112919,-0.3089400992776061,-0.8083396507215659,0.5718070377342312,1.0,0.0,9.0,1.0
411,0.0,1.4617979394920644,0.6840243400459458,0.9719536145956118,0.6895827408341019,0.0,10.0,10.0,
412,0.0,0.6402281105755666,0.29876784716941013,3.015328592206686,3.6601349763582025,1.0,29.0,10.0,0.0
413,0.0,1.2110762308408654,0.5678128637242077,-0.7389296027552335,0.6641461998196249,1.0,10.0,10.0,
414,1.0,2.7761397230646865,0.24280112317967223,-1.8485181562252269,-0.08697189522343618,1.0,1.0,6.0,1.0
415,1.0,-1.3660884763118937,-1.7138450676085848,-0.18650505274314624,0.5704218835347515,0.0,10.0,10.0,
416,0.0,0.0792509812319514,0.07218484752754861,-0.2239628443174617,0.49998970889575955,0.0,0.0,10.0,1.0
417,1.0,0.717930541469946,0.18790655270370565,-0.414881063492314,0.7764348116043349,1.0,10.0,10.0,
418,1.0,-1.2543406791305727,-1.5333676621582613,-0.05833210875846716,0.40288898572264964,0.0,10.0,10.0,
419,0.0,1.8953625415194228,1.5836396888744904,0.6419440858907515,1.5112285419311475,1.0,29.0,10.0,0.0
420,0.0,-3.2608919390301727,-2.6887146626891005,0.8240373262803707,1.0864000486892458,0.0,22.0,10.0,0.0
421,1.0,1.4999953728032278,-1.2140433360222185,-1.9798314104817731,0.053222219237566315,0.0,10.0,10.0,
422,1.0,-0.15907523956620828,0.07700375190931458,-1.8756293258013113,-0.19359880171781652,0.0,10.0,10.0,
423,0.0,1.3921867767498477,0.9822085709743633,0.3260306779236034,0.8075908532732898,0.0,10.0,10.0,
424,0.0,0.36364817937186233,-0.10031427727748132,-0.33315327177837295,-0.7543841513998996,0.0,10.0,10.0,
425,0.0,1.508047244757146,0.7837494735746031,-0.16227806029777886,0.4367571290013911,0.0,10.0,10.0,
426,1.0,0.11682747816883321,0.5964867604895872,-2.2197282017184667,-1.049180617967783,0.0,10.0,10.0,
427,0.0,1.5471450361373276,1.3209943383762976,-0.8176902511570816,0.6748296413256143,0.0,10.0,10.0,
428,1.0,1.248130642699251,1.2962016035510453,-0.5312200071507901,0.46704484098527854,0.0,10.0,10.0,
429,1.0,0.8582130801768277,-0.19156500391312054,-0.14003539427705716,0.9826890546946847,0.0,10.0,10.0,
430,0.0,1.2333558512104417,0.0587472094823599,0.5909170480363188,0.7514671857673035,1.0,16.0,10.0,0.0
431,0.0,-0.2494971688135602,-0.46613767921252386,0.893038015941742,1.432121081460717,0.0,0.0,8.0,1.0
432,0.0,0.1766132775772768,-0.8809010560384354,-0.6567264453156108,-0.22957615766468853,1.0,8.0,10.0,1.0
433,0.0,-0.07515433015728001,0.14620163378894419,0.3487768014710712,1.4798821113339669,0.0,0.0,8.0,1.0
434,1.0,0.7326701581125774,-0.6714821215404789,2.1582178968834005,2.8202435959951235,0.0,18.0,10.0,0.0
435,1.0,-0.401567579310419,1.04814733600167,-0.5445819234683285,-0.889537461072993,0.0,7.0,10.0,1.0
436,0.0,1.0940318037500814,0.33356162804857176,0.22515277212830295,1.419287300969736,0.0,7.0,10.0,1.0
437,1.0,-2.0828500739187037,-1.7772963855196149,1.125345731390055,0.6659201956259663,1.0,8.0,10.0,1.0
438,1.0,1.2101922332481894,-0.03901861236306803,0.17963364539847626,0.23569572300050778,0.0,10.0,9.0,0.0
439,1.0,0.45546008061982546,-0.04874598066525698,1.066443940299225,0.5473210462983766,1.0,10.0,10.0,1.0
440,1.0,-0.4001691212953217,-1.601504409316341,1.2091625539033366,1.8424095791918664,0.0,0.0,4.0,1.0
441,0.0,-0.6985254889135202,-1.4516999950640121,0.2110002734803281,0.17712914099296057,0.0,8.0,1.0,0.0
442,1.0,-0.1485404502434715,-1.399934304822826,0.2637616790407608,0.9376578887711118,1.0,2.0,10.0,1.0
443,0.0,0.5675238938842999,0.5827250861660849,0.1008684777091824,0.8159424255709977,0.0,12.0,10.0,0.0
444,0.0,-0.2599398622696393,0.5014179836827131,0.17047218770103129,1.9927065002730706,0.0,20.0,10.0,0.0
445,1.0,0.9693140872985558,-0.3006877617608496,0.7229084261665413,1.4408435462125566,0.0,14.0,7.0,0.0
446,1.0,-1.349156670923083,-1.8972860971179002,0.5074212296275145,0.27357775686696284,0.0,13.0,10.0,0.0
447,0.0,0.04370328896340531,0.624695030140993,-0.10679577986058711,-0.6275155864107366,0.0,5.0,9.0,1.0
448,0.0,0.5508004482131108,-0.33490528784252754,-2.7319343074935913,-0.6292888594402443,0.0,17.0,3.0,0.0
449,1.0,-0.7165365426024806,-1.6474723607530783,0.6648408354273253,0.6990427950090436,0.0,3.0,10.0,1.0
450,0.0,1.3461440524470967,0.23882535956655332,2.1729445303162382,1.8354747804156957,0.0,23.0,10.0,0.0
451,1.0,-0.2631593897312132,-0.161158522530431,-0.9501341037567913,0.6331541426632601,1.0,10.0,10.0,
452,0.0,1.6390084294652487,-0.21010562513740522,-1.012148960929205,-0.005524840866975245,0.0,4.0,10.0,1.0
453,1.0,-0.31302955996793846,-0.21534407434727587,-0.4363333601933229,-0.2584065296507655,0.0,1.0,10.0,1.0
454,1.0,2.2127948674060987,0.5131301839848463,0.7505223804355794,0.8990532999861254,0.0,11.0,10.0,0.0
455,0.0,0.7054065522592661,1.7310375468007158,-0.06342658846323829,0.7455487757664113,0.0,13.0,10.0,0.0
456,0.0,-1.6461750756534608,-2.487996328270471,-0.9656889626402787,-0.25533263819529084,0.0,27.0,10.0,0.0
457,1.0,0.3434820139208294,-0.8121580816563259,0.9792253345919892,1.0939357429748777,0.0,2.0,10.0,1.0
458,0.0,0.01523531731179445,-0.4104439708169113,0.5674529100097102,1.156127611858666,0.0,10.0,10.0,
459,1.0,-0.4995324368415923,-0.5839106818878865,-0.7769995347100298,0.2761028640686805,0.0,10.0,10.0,
460,0.0,0.5615854665753576,0.28517811029166534,-0.14200659762180162,0.4792753655314724,0.0,10.0,10.0,
461,0.0,0.2724534875295008,-1.1520711798636147,1.4798504357808147,1.608566955065275,1.0,10.0,10.0,
462,1.0,-0.06419240523856118,-1.464561975959081,-0.7737792090520728,0.4635578629870043,1.0,10.0,10.0,
463,0.0,1.2357936227570736,1.2457525819109427,-0.7725017415452815,-0.5779341766009124,0.0,10.0,10.0,
464,0.0,-0.6444009543628959,-0.3034831864788952,0.5445501590863928,1.1491792460163865,0.0,10.0,10.0,
465,1.0,-1.6700292569913877,-0.9148229548525031,-1.8874415600128065,-0.7454495281819097,0.0,10.0,10.0,
466,0.0,0.11383793384423124,-0.19061747453591588,1.542454387206212,1.8156281849975424,0.0,10.0,10.0,
467,1.0,1.1578279750824,-1.1220990162375697,0.6998100756303806,1.0886979618164792,1.0,10.0,10.0,
468,1.0,0.7907032895332715,-0.6989051311775034,0.16759746441065326,0.3210416032916422,0.0,10.0,10.0,
469,1.0,1.037837725475882,-1.0417095664695368,-0.10981592673460391,0.6536221660861947,0.0,10.0,10.0,
470,0.0,-0.28282576348867083,0.17187278684398472,-0.3640883762518821,0.6974010316069166,0.0,3.0,10.0,1.0
471,0.0,1.5077710480809285,0.2636070872567578,1.0445767025145958,0.8496432607546154,0.0,4.0,7.0,1.0
472,0.0,-0.7675899077402739,-2.1868053509304515,-1.44859148604406,0.2996213022899301,1.0,31.0,10.0,0.0
473,0.0,-0.6235444972224735,-0.8767634922343714,-0.45491212507273876,-0.10794379368690976,0.0,4.0,5.0,1.0
474,1.0,0.50598321129777,-0.28269856866254195,-0.45405917161070836,0.9497954373089933,0.0,3.0,10.0,1.0
475,1.0,0.5140088633236192,-0.9550827224744387,0.7800894280344772,0.9189998315240665,1.0,1.0,10.0,1.0
476,1.0,0.5856096339579416,-0.220908150682189,-1.1068285045733612,0.06004077848435829,1.0,0.0,2.0,1.0
477,1.0,0.9830956420202384,0.8236455761206114,1.1019277652013812,2.2829596740464595,0.0,20.0,9.0,0.0
478,0.0,0.2929369465660574,-0.011245541593481123,-0.4168891327400295,-1.1445997646761277,0.0,7.0,9.0,1.0
479,1.0,-0.1640960658429378,0.5305965833986219,0.29658954529823794,1.0001041801752284,1.0,3.0,9.0,1.0
480,0.0,0.19109376294065,-0.4588242594988748,-0.7399158710706945,0.34345962113571515,1.0,10.0,10.0,
481,0.0,0.3916271912277548,0.4065396748934805,0.6470090485106743,1.123018554161109,0.0,10.0,10.0,
482,0.0,0.9135121443200929,0.3040499094918859,-0.2168929509800094,-0.08273265177241218,1.0,10.0,10.0,
483,0.0,0.8905544460337822,0.37560721728116925,-0.13849896472721246,0.3567000950502382,0.0,10.0,10.0,
484,1.0,-0.27311869547781376,-0.5347920591967225,-0.5245119066893593,0.6195972613793402,1.0,10.0,10.0,
485,0.0,-0.0688589304166034,1.7654942643049776,1.3826378853911472,1.2855636432344433,1.0,10.0,10.0,
